time,open,high,low,close
1716750000,68776,68898,68772,68868
1716753600,68864,68864,68684,68685
1716757200,68684,68684,68136,68473
1716760800,68479,68676,68466,68531
1716764400,68529,68529,68323,68489
1716768000,68471,68775,68441,68775
1716771600,68775,69255,68703,69059
1716775200,69073,69239,69000,69085
1716778800,69080,69171,68792,68844
1716782400,68841,68856,68744,68747
1716786000,68743,68748,68314,68495
1716789600,68479,68577,68388,68388
1716793200,68389,68668,68324,68612
1716796800,68618,68875,68495,68580
1716800400,68581,68606,68413,68565
1716804000,68565,68565,68413,68546
1716807600,68531,68641,68225,68394
1716811200,68394,68594,68339,68578
1716814800,68594,68973,68553,68877
1716818400,68894,69399,68801,69399
1716822000,69399,70446,69399,70311
1716825600,70310,70601,70092,70095
1716829200,70100,70285,69974,70115
1716832800,70120,70189,69813,69907
1716836400,69919,70050,69026,69187
1716840000,69188,69647,69107,69586
1716843600,69587,69803,69524,69725
1716847200,69731,69731,69486,69528
1716850800,69523,69523,69264,69392
1716854400,69363,69421,69065,69321
1716858000,69311,69513,68503,68570
1716861600,68503,68783,68372,68619
1716865200,68628,68674,67728,68011
1716868800,68020,68092,67433,67751
1716872400,67750,67987,67610,67987
1716876000,67995,68019,67726,67908
1716879600,67916,67954,67604,67638
1716883200,67624,68183,67546,68100
1716886800,68074,68433,67972,68275
1716890400,68275,68816,68216,68534
1716894000,68532,68588,68224,68325
1716897600,68326,68498,68093,68101
1716901200,68121,68388,67597,67707
1716904800,67712,68169,67467,67894
1716908400,67930,68372,67680,68298
1716912000,68311,68372,67616,67643
1716915600,67641,68082,67588,67690
1716919200,67699,67898,67193,67763
1716922800,67782,68529,67780,68348
1716926400,68341,68470,68039,68250
1716930000,68250,68461,68169,68308
1716933600,68305,68601,68285,68550
1716937200,68549,68553,68235,68327
1716940800,68347,68525,68216,68417
1716944400,68419,68627,68242,68473
1716948000,68496,68852,68383,68633
1716951600,68645,68816,68645,68756
1716955200,68701,68841,68692,68766
1716958800,68765,68765,68506,68515
1716962400,68524,68593,68406,68436
1716966000,68440,68450,67888,67888
1716969600,67929,67929,67556,67821
1716973200,67811,67955,67630,67838
1716976800,67821,67947,67757,67930
1716980400,67931,67947,67672,67695
1716984000,67711,67955,67537,67830
1716987600,67847,68211,67556,67818
1716991200,67841,67898,67483,67591
1716994800,67597,67801,67265,67354
1716998400,67329,67646,67109,67489
1717002000,67503,67598,67263,67549
1717005600,67555,67555,67177,67338
1717009200,67324,67670,67168,67203
1717012800,67199,67430,67096,67415
1717016400,67411,67739,67260,67626
1717020000,67609,67747,67532,67623
1717023600,67622,67663,67483,67564
1717027200,67566,67750,67490,67517
1717030800,67517,67767,67410,67730
1717034400,67732,68110,67706,67874
1717038000,67874,68086,67873,68036
1717041600,68047,68337,67913,68105
1717045200,68099,68128,67920,68085
1717048800,68085,68118,67711,67785
1717052400,67801,67996,67503,67554
1717056000,67553,67737,67105,67650
1717059600,67655,67722,67427,67710
1717063200,67712,67955,67515,67920
1717066800,67914,68063,67764,67764
1717070400,67764,68265,67705,68115
1717074000,68120,68668,68013,68608
1717077600,68637,68800,68244,68338
1717081200,68352,68586,68135,68515
1717084800,68513,68676,68373,68655
1717088400,68659,69524,68652,69343
1717092000,69328,69424,69089,69371
1717095600,69356,69356,68440,68644
1717099200,68648,68648,68055,68474
1717102800,68456,68515,68306,68391
1717106400,68380,68407,68257,68293
1717110000,68258,68495,68257,68338
1717113600,68330,68448,68260,68446
1717117200,68446,68602,68323,68412
1717120800,68440,68701,68413,68515
1717124400,68518,68610,68461,68518
1717128000,68521,68633,68461,68498
1717131600,68487,68493,68282,68433
1717135200,68423,68447,68224,68249
1717138800,68270,68390,68077,68160
1717142400,68171,68301,68104,68104
1717146000,68121,68174,67865,67933
1717149600,67902,68282,67902,68282
1717153200,68282,68420,68241,68319
1717156800,68327,69010,68282,68608
1717160400,68612,68792,68005,68046
1717164000,68044,68051,67222,67444
1717167600,67423,67482,67137,67154
1717171200,67150,67267,66624,67143
1717174800,67108,67402,67100,67287
1717178400,67304,67378,67090,67336
1717182000,67337,67898,67271,67580
1717185600,67584,67705,67516,67634
1717189200,67634,67637,67459,67489
1717192800,67502,67591,67459,67459
1717196400,67459,67531,67177,67477
1717200000,67513,67621,67437,67579
1717203600,67583,67621,67387,67494
1717207200,67501,67668,67491,67658
1717210800,67658,67694,67572,67666
1717214400,67668,67702,67608,67629
1717218000,67623,67750,67556,67640
1717221600,67639,67675,67565,67642
1717225200,67646,67673,67525,67567
1717228800,67575,67691,67564,67631
1717232400,67666,67687,67589,67656
1717236000,67655,67694,67581,67581
1717239600,67582,67639,67581,67609
1717243200,67605,67808,67582,67678
1717246800,67671,67767,67662,67662
1717250400,67657,67792,67613,67740
1717254000,67740,67760,67630,67631
1717257600,67630,67672,67565,67648
1717261200,67626,67776,67524,67750
1717264800,67765,67769,67678,67700
1717268400,67700,67735,67646,67702
1717272000,67684,67743,67648,67742
1717275600,67742,67759,67657,67701
1717279200,67697,67810,67662,67728
1717282800,67727,67773,67694,67723
1717286400,67722,67848,67695,67834
1717290000,67844,67844,67670,67697
1717293600,67706,67759,67598,67681
1717297200,67685,67751,67681,67739
1717300800,67738,67800,67684,67799
1717304400,67800,67808,67679,67679
1717308000,67678,67776,67678,67776
1717311600,67775,67776,67686,67686
1717315200,67678,67751,67638,67703
1717318800,67704,67727,67378,67483
1717322400,67483,67532,67346,67491
1717326000,67491,68257,67450,68203
1717329600,68238,68249,67824,67896
1717333200,67893,68158,67767,68117
1717336800,68136,68405,68023,68204
1717340400,68205,68243,67979,68096
1717344000,68098,68170,67947,68063
1717347600,68063,68064,67808,67866
1717351200,67842,67842,67450,67657
1717354800,67672,67758,67281,67733
1717358400,67700,67792,67548,67792
1717362000,67791,67865,67727,67778
1717365600,67830,67947,67783,67904
1717369200,67909,67947,67746,67752
1717372800,67744,67831,67590,67784
1717376400,67811,68500,67773,68427
1717380000,68420,68740,68372,68373
1717383600,68395,68479,68192,68354
1717387200,68402,68561,68265,68468
1717390800,68467,68725,68405,68648
1717394400,68674,69164,68606,69003
1717398000,69002,69131,68795,68876
1717401600,68920,69312,68887,69139
1717405200,69139,69167,68899,69001
1717408800,69008,69170,68882,68905
1717412400,68896,69233,68232,69065
1717416000,69075,69766,69068,69765
1717419600,69766,70268,69527,69806
1717423200,69821,70075,68553,68783
1717426800,68796,69596,68796,69580
1717430400,69622,69689,68908,69065
1717434000,69065,69381,68800,69265
1717437600,69261,69430,69159,69284
1717441200,69280,69280,69015,69186
1717444800,69190,69492,69106,69106
1717448400,69106,69177,68924,69064
1717452000,69064,69129,68809,69035
1717455600,69031,69043,68735,68801
1717459200,68798,69073,68651,68989
1717462800,68988,69197,68895,69197
1717466400,69197,69280,69068,69126
1717470000,69108,69339,69104,69146
1717473600,69111,69258,69048,69048
1717477200,69041,69141,68899,68934
1717480800,68935,69014,68747,68887
1717484400,68872,69031,68872,68991
1717488000,68991,69156,68808,68822
1717491600,68808,68860,68553,68703
1717495200,68698,68924,68696,68876
1717498800,68906,68990,68832,68933
1717502400,68937,69109,68836,68926
1717506000,68933,69798,68933,69530
1717509600,69529,70058,69322,69652
1717513200,69669,70500,69472,70457
1717516800,70457,71031,70417,70850
1717520400,70875,70879,70386,70571
1717524000,70602,71074,70600,70712
1717527600,70730,70735,70083,70446
1717531200,70444,70547,70191,70405
1717534800,70406,70623,70360,70605
1717538400,70623,70742,70530,70579
1717542000,70584,70625,70432,70564
1717545600,70546,70911,70439,70792
1717549200,70802,71286,70694,70995
1717552800,70981,71142,70691,70854
1717556400,70846,70985,70794,70966
1717560000,70949,71237,70837,71171
1717563600,71188,71197,70898,71006
1717567200,70998,71134,70861,71103
1717570800,71078,71339,71040,71181
1717574400,71233,71235,70889,70905
1717578000,70924,71029,70843,70902
1717581600,70909,70913,70742,70799
1717585200,70781,71074,70700,70951
1717588800,70953,71091,70649,70931
1717592400,70932,71164,70607,70736
1717596000,70742,71065,70387,70871
1717599600,70887,71742,70793,71619
1717603200,71622,71759,71309,71318
1717606800,71326,71726,71262,71628
1717610400,71636,71750,70900,71093
1717614000,71090,71424,69600,71284
1717617600,71312,71368,71170,71208
1717621200,71193,71222,71041,71155
1717624800,71137,71285,71105,71147
1717628400,71153,71303,70761,71119
1717632000,71109,71194,70960,71025
1717635600,71025,71189,70908,71105
1717639200,71131,71244,71102,71168
1717642800,71156,71189,71015,71062
1717646400,71065,71108,70916,71088
1717650000,71061,71088,70818,70897
1717653600,70897,71025,70818,70903
1717657200,70886,71057,70862,71015
1717660800,71024,71024,70903,70909
1717664400,70907,71125,70907,70980
1717668000,70998,71012,70898,70978
1717671600,70982,71151,70912,71145
1717675200,71138,71399,71034,71161
1717678800,71161,71501,70980,71116
1717682400,71108,71492,71006,71456
1717686000,71458,71629,71236,71281
1717689600,71281,71361,70797,70934
1717693200,70934,71205,70778,71081
1717696800,71072,71142,70857,71051
1717700400,71051,71053,70439,70459
1717704000,70451,70712,70116,70695
1717707600,70695,70818,70629,70715
1717711200,70722,70861,70643,70860
1717714800,70861,70919,70735,70775
1717718400,70771,70871,70719,70861
1717722000,70858,70885,70658,70827
1717725600,70827,70854,70667,70817
1717729200,70815,70989,70733,70980
1717732800,70982,71192,70975,71192
1717736400,71192,71424,71153,71278
1717740000,71290,71349,71127,71247
1717743600,71247,71286,71040,71074
1717747200,71089,71159,70999,71064
1717750800,71073,71262,70995,71262
1717754400,71260,71382,71176,71324
1717758000,71327,71665,71262,71645
1717761600,71665,71949,70615,71179
1717765200,71193,71605,71024,71493
1717768800,71483,71516,71108,71390
1717772400,71375,71391,70827,71055
1717776000,71050,71165,70749,70825
1717779600,70832,70832,69683,69683
1717783200,69695,69767,68450,69095
1717786800,69043,69420,68742,69228
1717790400,69213,69295,68957,69284
1717794000,69260,69349,69164,69226
1717797600,69213,69508,69151,69470
1717801200,69457,69465,69304,69326
1717804800,69321,69452,69267,69365
1717808400,69364,69444,69272,69435
1717812000,69433,69435,69351,69390
1717815600,69390,69472,69384,69421
1717819200,69384,69438,69255,69284
1717822800,69276,69315,69214,69277
1717826400,69278,69376,69255,69301
1717830000,69305,69538,69305,69538
1717833600,69529,69529,69347,69409
1717837200,69412,69459,69349,69419
1717840800,69438,69473,69330,69429
1717844400,69455,69494,69306,69339
1717848000,69341,69404,69262,69328
1717851600,69328,69397,69150,69396
1717855200,69397,69438,69290,69438
1717858800,69438,69480,69399,69419
1717862400,69418,69462,69302,69382
1717866000,69383,69469,69339,69443
1717869600,69439,69480,69420,69449
1717873200,69448,69510,69422,69455
1717876800,69456,69468,69315,69362
1717880400,69363,69405,69330,69397
1717884000,69396,69407,69297,69336
1717887600,69335,69336,69290,69306
1717891200,69306,69314,69240,69273
1717894800,69273,69323,69240,69290
1717898400,69289,69293,69165,69173
1717902000,69173,69272,69131,69253
1717905600,69250,69353,69235,69308
1717909200,69308,69347,69239,69298
1717912800,69298,69380,69293,69380
1717916400,69380,69397,69281,69287
1717920000,69281,69339,69280,69339
1717923600,69339,69373,69319,69360
1717927200,69359,69360,69322,69338
1717930800,69338,69380,69329,69360
1717934400,69364,69739,69344,69704
1717938000,69731,69756,69280,69455
1717941600,69450,69538,69269,69480
1717945200,69480,69572,69430,69508
1717948800,69503,69622,69493,69619
1717952400,69616,69689,69567,69658
1717956000,69657,69814,69605,69730
1717959600,69735,69840,69672,69701
1717963200,69713,69731,69598,69682
1717966800,69690,69805,69614,69743
1717970400,69740,69767,69614,69632
1717974000,69628,69677,69597,69640
1717977600,69649,69649,69430,69547
1717981200,69547,69653,69506,69606
1717984800,69604,69773,69589,69707
1717988400,69702,69752,69572,69603
1717992000,69603,69639,69530,69639
1717995600,69639,69639,69522,69543
1717999200,69540,69597,69330,69419
1718002800,69410,69472,69247,69271
1718006400,69265,69472,69254,69371
1718010000,69368,69438,69173,69425
1718013600,69429,69437,69335,69420
1718017200,69424,69513,69309,69445
1718020800,69451,69496,69330,69337
1718024400,69345,69480,69206,69377
1718028000,69377,69630,69282,69630
1718031600,69639,70167,69590,70031
1718035200,70058,70089,69722,69964
1718038800,69969,70041,69756,70040
1718042400,70028,70108,69723,69834
1718046000,69819,69819,69383,69469
1718049600,69488,69664,69330,69608
1718053200,69600,69664,69510,69565
1718056800,69572,69572,69388,69450
1718060400,69479,69525,69373,69501
1718064000,69506,69548,69376,69376
1718067600,69376,69499,68468,68672
1718071200,68541,68882,67888,68233
1718074800,68185,68453,68125,68433
1718078400,68381,68397,67616,67994
1718082000,67967,68035,67638,67873
1718085600,67849,67926,67320,67644
1718089200,67571,67808,67478,67536
1718092800,67509,67608,67268,67490
1718096400,67470,67606,66863,67044
1718100000,67038,67253,66696,66914
1718103600,66890,67062,66719,66824
1718107200,66824,67104,66740,66994
1718110800,66994,67242,66529,66769
1718114400,66768,67056,66749,66812
1718118000,66811,67039,66011,66220
1718121600,66209,66695,66145,66462
1718125200,66477,66737,66171,66735
1718128800,66732,67217,66634,67128
1718132400,67107,67581,67072,67402
1718136000,67320,67477,67176,67223
1718139600,67290,67392,67184,67392
1718143200,67403,67556,67314,67353
1718146800,67372,67573,67306,67306
1718150400,67306,67403,67184,67196
1718154000,67195,67247,66911,67160
1718157600,67168,67565,67112,67406
1718161200,67402,67467,67308,67392
1718164800,67436,67573,67380,67443
1718168400,67471,67480,67185,67228
1718172000,67248,67375,67244,67281
1718175600,67266,67458,67217,67438
1718179200,67444,67508,67372,67381
1718182800,67379,67776,67359,67741
1718186400,67746,68027,67746,67980
1718190000,67995,67995,67712,67773
1718193600,67783,69430,67734,69338
1718197200,69363,69636,69095,69331
1718200800,69341,69982,69298,69974
1718204400,69982,70007,69563,69748
1718208000,69745,69793,69293,69660
1718211600,69590,69874,69485,69815
1718215200,69800,69801,68594,68851
1718218800,68833,69229,67230,67523
1718222400,67543,68279,67432,68080
1718226000,68080,68627,68080,68497
1718229600,68518,68567,68243,68318
1718233200,68315,68357,68103,68243
1718236800,68240,68376,67985,68303
1718240400,68327,68344,67938,67982
1718244000,67981,68172,67686,67747
1718247600,67689,67829,66983,67452
1718251200,67447,67684,67322,67322
1718254800,67348,67654,67319,67590
1718258400,67582,67591,67310,67509
1718262000,67506,67711,67406,67711
1718265600,67717,67742,67524,67574
1718269200,67563,67568,67168,67388
1718272800,67407,67964,67233,67806
1718276400,67810,67963,67654,67749
1718280000,67761,68433,67459,67729
1718283600,67741,68257,67503,67594
1718287200,67594,67724,67152,67352
1718290800,67336,67512,66352,66447
1718294400,66416,66981,66242,66956
1718298000,66953,67040,66618,66885
1718301600,66875,66949,66670,66839
1718305200,66830,66852,66567,66568
1718308800,66577,66774,66498,66671
1718312400,66653,66943,66648,66930
1718316000,66916,66957,66802,66861
1718319600,66852,66880,66651,66733
1718323200,66765,66861,66583,66686
1718326800,66683,66791,66463,66791
1718330400,66763,66979,66676,66926
1718334000,66905,66929,66644,66708
1718337600,66727,66796,66672,66674
1718341200,66698,67160,66668,67056
1718344800,67009,67074,66840,66927
1718348400,66923,67043,66855,66864
1718352000,66861,67183,66824,67106
1718355600,67080,67085,66863,66868
1718359200,66867,66956,66799,66836
1718362800,66811,67048,66727,66980
1718366400,66990,67241,66941,67040
1718370000,67042,67314,66920,67043
1718373600,67040,67082,66527,66952
1718377200,66952,67015,66311,66356
1718380800,66348,66459,65162,65243
1718384400,65221,65689,64936,65365
1718388000,65352,65499,65051,65481
1718391600,65461,65635,65262,65485
1718395200,65486,65946,65432,65731
1718398800,65732,66567,65693,66161
1718402400,66158,66212,65857,65972
1718406000,65969,66033,65862,65996
1718409600,65995,66250,65937,66150
1718413200,66150,66257,66027,66038
1718416800,66030,66216,66010,66179
